Company_Name,ESG_Score,Risk_Category
GreenTech_03444_Ltd,70,Medium
GreenTech_03445_Ltd,57,High
GreenTech_03446_Ltd,77,Medium
GreenTech_03447_Ltd,54,High
GreenTech_03448_Ltd,66,Medium
GreenTech_03449_Ltd,86,Low
GreenTech_03450_Ltd,85,Low
GreenTech_03451_Ltd,68,Medium
GreenTech_03452_Ltd,76,Medium
GreenTech_03453_Ltd,83,Low
GreenTech_03454_Ltd,60,High
GreenTech_03455_Ltd,94,Low
GreenTech_03456_Ltd,61,High
GreenTech_03457_Ltd,70,Medium
GreenTech_03458_Ltd,60,High
GreenTech_03459_Ltd,88,Low
GreenTech_03460_Ltd,77,Medium
GreenTech_03461_Ltd,54,High
GreenTech_03462_Ltd,66,Medium
GreenTech_03463_Ltd,69,Medium
GreenTech_03464_Ltd,90,Low
GreenTech_03465_Ltd,61,High
GreenTech_03466_Ltd,55,High
GreenTech_03467_Ltd,66,Medium
GreenTech_03468_Ltd,68,Medium
GreenTech_03469_Ltd,75,Medium
GreenTech_03470_Ltd,93,Low
GreenTech_03471_Ltd,93,Low
GreenTech_03472_Ltd,81,Low
GreenTech_03473_Ltd,55,High
GreenTech_03474_Ltd,85,Low
GreenTech_03475_Ltd,87,Low
GreenTech_03476_Ltd,60,High
GreenTech_03477_Ltd,82,Low
GreenTech_03478_Ltd,73,Medium
GreenTech_03479_Ltd,72,Medium
GreenTech_03480_Ltd,64,High
GreenTech_03481_Ltd,76,Medium
GreenTech_03482_Ltd,60,High
GreenTech_03483_Ltd,66,Medium
GreenTech_03484_Ltd,63,High
GreenTech_03485_Ltd,76,Medium
GreenTech_03486_Ltd,67,Medium
GreenTech_03487_Ltd,77,Medium
GreenTech_03488_Ltd,53,High
GreenTech_03489_Ltd,56,High
GreenTech_03490_Ltd,94,Low
GreenTech_03491_Ltd,84,Low
GreenTech_03492_Ltd,58,High
GreenTech_03493_Ltd,57,High
GreenTech_03494_Ltd,94,Low
GreenTech_03495_Ltd,66,Medium
GreenTech_03496_Ltd,66,Medium
GreenTech_03497_Ltd,82,Low
GreenTech_03498_Ltd,81,Low
GreenTech_03499_Ltd,57,High
GreenTech_03500_Ltd,68,Medium
GreenTech_03501_Ltd,87,Low
GreenTech_03502_Ltd,52,High
GreenTech_03503_Ltd,54,High
GreenTech_03504_Ltd,62,High
GreenTech_03505_Ltd,80,Medium
GreenTech_03506_Ltd,65,High
GreenTech_03507_Ltd,81,Low
GreenTech_03508_Ltd,71,Medium
GreenTech_03509_Ltd,78,Medium
GreenTech_03510_Ltd,71,Medium
GreenTech_03511_Ltd,92,Low
GreenTech_03512_Ltd,52,High
GreenTech_03513_Ltd,59,High
GreenTech_03514_Ltd,91,Low
GreenTech_03515_Ltd,70,Medium
GreenTech_03516_Ltd,65,High
GreenTech_03517_Ltd,61,High
GreenTech_03518_Ltd,51,High
GreenTech_03519_Ltd,90,Low
GreenTech_03520_Ltd,73,Medium
GreenTech_03521_Ltd,84,Low
GreenTech_03522_Ltd,79,Medium
GreenTech_03523_Ltd,79,Medium
GreenTech_03524_Ltd,84,Low
GreenTech_03525_Ltd,68,Medium
GreenTech_03526_Ltd,57,High
GreenTech_03527_Ltd,75,Medium
GreenTech_03528_Ltd,89,Low
GreenTech_03529_Ltd,56,High
GreenTech_03530_Ltd,79,Medium
GreenTech_03531_Ltd,56,High
GreenTech_03532_Ltd,52,High
GreenTech_03533_Ltd,50,High
GreenTech_03534_Ltd,85,Low
GreenTech_03535_Ltd,74,Medium
GreenTech_03536_Ltd,86,Low
GreenTech_03537_Ltd,50,High
GreenTech_03538_Ltd,64,High
GreenTech_03539_Ltd,86,Low
GreenTech_03540_Ltd,62,High
GreenTech_03541_Ltd,89,Low
GreenTech_03542_Ltd,57,High
GreenTech_03543_Ltd,54,High
GreenTech_03544_Ltd,58,High
GreenTech_03545_Ltd,50,High
GreenTech_03546_Ltd,85,Low
GreenTech_03547_Ltd,84,Low
GreenTech_03548_Ltd,51,High
GreenTech_03549_Ltd,89,Low
GreenTech_03550_Ltd,72,Medium
GreenTech_03551_Ltd,58,High
GreenTech_03552_Ltd,83,Low
GreenTech_03553_Ltd,63,High
GreenTech_03554_Ltd,53,High
GreenTech_03555_Ltd,79,Medium
GreenTech_03556_Ltd,80,Medium
GreenTech_03557_Ltd,87,Low
GreenTech_03558_Ltd,60,High
GreenTech_03559_Ltd,84,Low
GreenTech_03560_Ltd,57,High
GreenTech_03561_Ltd,52,High
GreenTech_03562_Ltd,63,High
GreenTech_03563_Ltd,62,High
GreenTech_03564_Ltd,94,Low
GreenTech_03565_Ltd,81,Low
GreenTech_03566_Ltd,83,Low
GreenTech_03567_Ltd,94,Low
GreenTech_03568_Ltd,68,Medium
GreenTech_03569_Ltd,87,Low
GreenTech_03570_Ltd,65,High
GreenTech_03571_Ltd,51,High
GreenTech_03572_Ltd,89,Low
GreenTech_03573_Ltd,66,Medium
GreenTech_03574_Ltd,83,Low
GreenTech_03575_Ltd,91,Low
GreenTech_03576_Ltd,65,High
GreenTech_03577_Ltd,87,Low
GreenTech_03578_Ltd,51,High
GreenTech_03579_Ltd,51,High
GreenTech_03580_Ltd,75,Medium
GreenTech_03581_Ltd,62,High
GreenTech_03582_Ltd,80,Medium
GreenTech_03583_Ltd,83,Low
GreenTech_03584_Ltd,88,Low
GreenTech_03585_Ltd,52,High
GreenTech_03586_Ltd,57,High
GreenTech_03587_Ltd,72,Medium
GreenTech_03588_Ltd,63,High
GreenTech_03589_Ltd,76,Medium
GreenTech_03590_Ltd,78,Medium
GreenTech_03591_Ltd,88,Low
GreenTech_03592_Ltd,88,Low
GreenTech_03593_Ltd,50,High
GreenTech_03594_Ltd,66,Medium
GreenTech_03595_Ltd,90,Low
GreenTech_03596_Ltd,79,Medium
GreenTech_03597_Ltd,62,High
GreenTech_03598_Ltd,70,Medium
GreenTech_03599_Ltd,68,Medium
GreenTech_03600_Ltd,68,Medium
GreenTech_03601_Ltd,74,Medium
GreenTech_03602_Ltd,71,Medium
GreenTech_03603_Ltd,80,Medium
GreenTech_03604_Ltd,66,Medium
GreenTech_03605_Ltd,72,Medium
GreenTech_03606_Ltd,81,Low
GreenTech_03607_Ltd,59,High
GreenTech_03608_Ltd,59,High
GreenTech_03609_Ltd,85,Low
GreenTech_03610_Ltd,57,High
GreenTech_03611_Ltd,69,Medium
GreenTech_03612_Ltd,81,Low
GreenTech_03613_Ltd,63,High
GreenTech_03614_Ltd,77,Medium
GreenTech_03615_Ltd,73,Medium
GreenTech_03616_Ltd,64,High
GreenTech_03617_Ltd,71,Medium
GreenTech_03618_Ltd,79,Medium
GreenTech_03619_Ltd,53,High
GreenTech_03620_Ltd,62,High
GreenTech_03621_Ltd,72,Medium
GreenTech_03622_Ltd,57,High
GreenTech_03623_Ltd,67,Medium
GreenTech_03624_Ltd,61,High
GreenTech_03625_Ltd,80,Medium
GreenTech_03626_Ltd,63,High
GreenTech_03627_Ltd,83,Low
GreenTech_03628_Ltd,67,Medium
GreenTech_03629_Ltd,83,Low
GreenTech_03630_Ltd,60,High
GreenTech_03631_Ltd,90,Low
GreenTech_03632_Ltd,61,High
GreenTech_03633_Ltd,64,High
GreenTech_03634_Ltd,80,Medium
GreenTech_03635_Ltd,78,Medium
GreenTech_03636_Ltd,75,Medium
GreenTech_03637_Ltd,67,Medium
GreenTech_03638_Ltd,81,Low
GreenTech_03639_Ltd,71,Medium
GreenTech_03640_Ltd,87,Low
GreenTech_03641_Ltd,66,Medium
GreenTech_03642_Ltd,72,Medium
GreenTech_03643_Ltd,73,Medium
GreenTech_03644_Ltd,57,High
GreenTech_03645_Ltd,90,Low
GreenTech_03646_Ltd,55,High
GreenTech_03647_Ltd,54,High
GreenTech_03648_Ltd,93,Low
GreenTech_03649_Ltd,78,Medium
GreenTech_03650_Ltd,77,Medium
GreenTech_03651_Ltd,60,High
GreenTech_03652_Ltd,50,High
GreenTech_03653_Ltd,92,Low
GreenTech_03654_Ltd,68,Medium
GreenTech_03655_Ltd,58,High
GreenTech_03656_Ltd,76,Medium
GreenTech_03657_Ltd,83,Low
GreenTech_03658_Ltd,93,Low
GreenTech_03659_Ltd,53,High
GreenTech_03660_Ltd,85,Low
GreenTech_03661_Ltd,67,Medium
GreenTech_03662_Ltd,64,High
GreenTech_03663_Ltd,62,High
GreenTech_03664_Ltd,68,Medium
GreenTech_03665_Ltd,55,High
GreenTech_03666_Ltd,61,High
GreenTech_03667_Ltd,86,Low
GreenTech_03668_Ltd,66,Medium
GreenTech_03669_Ltd,72,Medium
GreenTech_03670_Ltd,75,Medium
GreenTech_03671_Ltd,78,Medium
GreenTech_03672_Ltd,82,Low
GreenTech_03673_Ltd,76,Medium
GreenTech_03674_Ltd,74,Medium
GreenTech_03675_Ltd,59,High
GreenTech_03676_Ltd,72,Medium
GreenTech_03677_Ltd,70,Medium
GreenTech_03678_Ltd,70,Medium
GreenTech_03679_Ltd,92,Low
GreenTech_03680_Ltd,62,High
GreenTech_03681_Ltd,86,Low
GreenTech_03682_Ltd,82,Low
GreenTech_03683_Ltd,73,Medium
GreenTech_03684_Ltd,93,Low
GreenTech_03685_Ltd,60,High
GreenTech_03686_Ltd,66,Medium
GreenTech_03687_Ltd,53,High
GreenTech_03688_Ltd,74,Medium
GreenTech_03689_Ltd,79,Medium
GreenTech_03690_Ltd,58,High
GreenTech_03691_Ltd,70,Medium
GreenTech_03692_Ltd,69,Medium
GreenTech_03693_Ltd,68,Medium
GreenTech_03694_Ltd,68,Medium
GreenTech_03695_Ltd,61,High
GreenTech_03696_Ltd,86,Low
GreenTech_03697_Ltd,91,Low
GreenTech_03698_Ltd,66,Medium
GreenTech_03699_Ltd,86,Low
GreenTech_03700_Ltd,88,Low
GreenTech_03701_Ltd,77,Medium
GreenTech_03702_Ltd,90,Low
GreenTech_03703_Ltd,84,Low
GreenTech_03704_Ltd,67,Medium
GreenTech_03705_Ltd,63,High
GreenTech_03706_Ltd,84,Low
GreenTech_03707_Ltd,93,Low
GreenTech_03708_Ltd,90,Low
GreenTech_03709_Ltd,56,High
GreenTech_03710_Ltd,90,Low
GreenTech_03711_Ltd,62,High
GreenTech_03712_Ltd,67,Medium
GreenTech_03713_Ltd,86,Low
GreenTech_03714_Ltd,62,High
GreenTech_03715_Ltd,85,Low
GreenTech_03716_Ltd,80,Medium
GreenTech_03717_Ltd,51,High
GreenTech_03718_Ltd,65,High
GreenTech_03719_Ltd,58,High
GreenTech_03720_Ltd,58,High
GreenTech_03721_Ltd,87,Low
GreenTech_03722_Ltd,60,High
GreenTech_03723_Ltd,71,Medium
GreenTech_03724_Ltd,82,Low
GreenTech_03725_Ltd,85,Low
GreenTech_03726_Ltd,94,Low
GreenTech_03727_Ltd,72,Medium
GreenTech_03728_Ltd,94,Low
GreenTech_03729_Ltd,94,Low
GreenTech_03730_Ltd,83,Low
GreenTech_03731_Ltd,58,High
GreenTech_03732_Ltd,73,Medium
GreenTech_03733_Ltd,57,High
GreenTech_03734_Ltd,56,High
GreenTech_03735_Ltd,85,Low
GreenTech_03736_Ltd,67,Medium
GreenTech_03737_Ltd,52,High
GreenTech_03738_Ltd,77,Medium
GreenTech_03739_Ltd,55,High
GreenTech_03740_Ltd,93,Low
GreenTech_03741_Ltd,93,Low
GreenTech_03742_Ltd,70,Medium
GreenTech_03743_Ltd,77,Medium
GreenTech_03744_Ltd,89,Low
GreenTech_03745_Ltd,50,High
GreenTech_03746_Ltd,85,Low
GreenTech_03747_Ltd,70,Medium
GreenTech_03748_Ltd,92,Low
GreenTech_03749_Ltd,84,Low
GreenTech_03750_Ltd,62,High
GreenTech_03751_Ltd,59,High
GreenTech_03752_Ltd,93,Low
GreenTech_03753_Ltd,59,High
GreenTech_03754_Ltd,62,High
GreenTech_03755_Ltd,86,Low
GreenTech_03756_Ltd,87,Low
GreenTech_03757_Ltd,73,Medium
GreenTech_03758_Ltd,51,High
GreenTech_03759_Ltd,71,Medium
GreenTech_03760_Ltd,66,Medium
GreenTech_03761_Ltd,85,Low
GreenTech_03762_Ltd,63,High
GreenTech_03763_Ltd,59,High
GreenTech_03764_Ltd,84,Low
GreenTech_03765_Ltd,74,Medium
GreenTech_03766_Ltd,52,High
GreenTech_03767_Ltd,87,Low
GreenTech_03768_Ltd,66,Medium
GreenTech_03769_Ltd,61,High
GreenTech_03770_Ltd,73,Medium
GreenTech_03771_Ltd,78,Medium
GreenTech_03772_Ltd,92,Low
GreenTech_03773_Ltd,74,Medium
GreenTech_03774_Ltd,85,Low
GreenTech_03775_Ltd,75,Medium
GreenTech_03776_Ltd,87,Low
GreenTech_03777_Ltd,50,High
GreenTech_03778_Ltd,69,Medium
GreenTech_03779_Ltd,77,Medium
GreenTech_03780_Ltd,65,High
GreenTech_03781_Ltd,66,Medium
GreenTech_03782_Ltd,89,Low
GreenTech_03783_Ltd,77,Medium
GreenTech_03784_Ltd,61,High
GreenTech_03785_Ltd,76,Medium
GreenTech_03786_Ltd,91,Low
GreenTech_03787_Ltd,79,Medium
GreenTech_03788_Ltd,90,Low
GreenTech_03789_Ltd,83,Low
GreenTech_03790_Ltd,86,Low
GreenTech_03791_Ltd,55,High
GreenTech_03792_Ltd,56,High
GreenTech_03793_Ltd,81,Low
GreenTech_03794_Ltd,81,Low
GreenTech_03795_Ltd,74,Medium
GreenTech_03796_Ltd,82,Low
GreenTech_03797_Ltd,56,High
GreenTech_03798_Ltd,61,High
GreenTech_03799_Ltd,65,High
GreenTech_03800_Ltd,65,High
GreenTech_03801_Ltd,92,Low
GreenTech_03802_Ltd,85,Low
GreenTech_03803_Ltd,62,High
GreenTech_03804_Ltd,56,High
GreenTech_03805_Ltd,85,Low
GreenTech_03806_Ltd,58,High
GreenTech_03807_Ltd,81,Low
GreenTech_03808_Ltd,60,High
GreenTech_03809_Ltd,57,High
GreenTech_03810_Ltd,82,Low
GreenTech_03811_Ltd,72,Medium
GreenTech_03812_Ltd,74,Medium
GreenTech_03813_Ltd,57,High
GreenTech_03814_Ltd,94,Low
GreenTech_03815_Ltd,71,Medium
GreenTech_03816_Ltd,53,High
GreenTech_03817_Ltd,89,Low
GreenTech_03818_Ltd,52,High
GreenTech_03819_Ltd,78,Medium
GreenTech_03820_Ltd,90,Low
GreenTech_03821_Ltd,78,Medium
GreenTech_03822_Ltd,83,Low
GreenTech_03823_Ltd,83,Low
GreenTech_03824_Ltd,77,Medium
GreenTech_03825_Ltd,62,High
GreenTech_03826_Ltd,64,High
GreenTech_03827_Ltd,72,Medium
GreenTech_03828_Ltd,93,Low
GreenTech_03829_Ltd,75,Medium
GreenTech_03830_Ltd,53,High
GreenTech_03831_Ltd,75,Medium
GreenTech_03832_Ltd,89,Low
GreenTech_03833_Ltd,58,High
GreenTech_03834_Ltd,54,High
GreenTech_03835_Ltd,81,Low
GreenTech_03836_Ltd,69,Medium
GreenTech_03837_Ltd,60,High
GreenTech_03838_Ltd,64,High
GreenTech_03839_Ltd,81,Low
GreenTech_03840_Ltd,77,Medium
GreenTech_03841_Ltd,71,Medium
GreenTech_03842_Ltd,90,Low
GreenTech_03843_Ltd,66,Medium
GreenTech_03844_Ltd,75,Medium
GreenTech_03845_Ltd,93,Low
GreenTech_03846_Ltd,56,High
GreenTech_03847_Ltd,91,Low
GreenTech_03848_Ltd,75,Medium
GreenTech_03849_Ltd,74,Medium
GreenTech_03850_Ltd,59,High
GreenTech_03851_Ltd,94,Low
GreenTech_03852_Ltd,68,Medium
GreenTech_03853_Ltd,60,High
GreenTech_03854_Ltd,62,High
GreenTech_03855_Ltd,57,High
GreenTech_03856_Ltd,89,Low
GreenTech_03857_Ltd,53,High
GreenTech_03858_Ltd,80,Medium
GreenTech_03859_Ltd,77,Medium
GreenTech_03860_Ltd,60,High
GreenTech_03861_Ltd,92,Low
GreenTech_03862_Ltd,50,High
GreenTech_03863_Ltd,87,Low
GreenTech_03864_Ltd,73,Medium
GreenTech_03865_Ltd,80,Medium
GreenTech_03866_Ltd,90,Low
GreenTech_03867_Ltd,75,Medium
GreenTech_03868_Ltd,54,High
GreenTech_03869_Ltd,69,Medium
GreenTech_03870_Ltd,90,Low
GreenTech_03871_Ltd,60,High
GreenTech_03872_Ltd,82,Low
GreenTech_03873_Ltd,87,Low
GreenTech_03874_Ltd,76,Medium
GreenTech_03875_Ltd,83,Low
GreenTech_03876_Ltd,64,High
GreenTech_03877_Ltd,81,Low
GreenTech_03878_Ltd,70,Medium
GreenTech_03879_Ltd,54,High
GreenTech_03880_Ltd,55,High
GreenTech_03881_Ltd,87,Low
GreenTech_03882_Ltd,71,Medium
GreenTech_03883_Ltd,67,Medium
GreenTech_03884_Ltd,63,High
GreenTech_03885_Ltd,59,High
GreenTech_03886_Ltd,62,High
GreenTech_03887_Ltd,80,Medium
GreenTech_03888_Ltd,79,Medium
GreenTech_03889_Ltd,52,High
GreenTech_03890_Ltd,79,Medium
GreenTech_03891_Ltd,55,High
GreenTech_03892_Ltd,78,Medium
GreenTech_03893_Ltd,57,High
GreenTech_03894_Ltd,93,Low
GreenTech_03895_Ltd,94,Low
GreenTech_03896_Ltd,92,Low
GreenTech_03897_Ltd,93,Low
GreenTech_03898_Ltd,82,Low
GreenTech_03899_Ltd,66,Medium
GreenTech_03900_Ltd,60,High
GreenTech_03901_Ltd,62,High
GreenTech_03902_Ltd,60,High
GreenTech_03903_Ltd,80,Medium
GreenTech_03904_Ltd,77,Medium
GreenTech_03905_Ltd,93,Low
GreenTech_03906_Ltd,55,High
GreenTech_03907_Ltd,90,Low
GreenTech_03908_Ltd,65,High
GreenTech_03909_Ltd,53,High
GreenTech_03910_Ltd,84,Low
GreenTech_03911_Ltd,75,Medium
GreenTech_03912_Ltd,61,High
GreenTech_03913_Ltd,60,High
GreenTech_03914_Ltd,86,Low
GreenTech_03915_Ltd,74,Medium
GreenTech_03916_Ltd,67,Medium
GreenTech_03917_Ltd,68,Medium
GreenTech_03918_Ltd,72,Medium
GreenTech_03919_Ltd,87,Low
GreenTech_03920_Ltd,67,Medium
GreenTech_03921_Ltd,75,Medium
GreenTech_03922_Ltd,55,High
GreenTech_03923_Ltd,53,High
GreenTech_03924_Ltd,93,Low
GreenTech_03925_Ltd,78,Medium
GreenTech_03926_Ltd,83,Low
GreenTech_03927_Ltd,66,Medium
GreenTech_03928_Ltd,92,Low
GreenTech_03929_Ltd,92,Low
GreenTech_03930_Ltd,65,High
GreenTech_03931_Ltd,51,High
GreenTech_03932_Ltd,83,Low
GreenTech_03933_Ltd,57,High
GreenTech_03934_Ltd,62,High
GreenTech_03935_Ltd,91,Low
GreenTech_03936_Ltd,57,High
GreenTech_03937_Ltd,79,Medium
GreenTech_03938_Ltd,81,Low
GreenTech_03939_Ltd,85,Low
GreenTech_03940_Ltd,79,Medium
GreenTech_03941_Ltd,50,High
GreenTech_03942_Ltd,92,Low
GreenTech_03943_Ltd,88,Low
GreenTech_03944_Ltd,66,Medium
GreenTech_03945_Ltd,69,Medium
GreenTech_03946_Ltd,73,Medium
GreenTech_03947_Ltd,71,Medium
GreenTech_03948_Ltd,78,Medium
GreenTech_03949_Ltd,71,Medium
GreenTech_03950_Ltd,93,Low
GreenTech_03951_Ltd,58,High
GreenTech_03952_Ltd,86,Low
GreenTech_03953_Ltd,59,High
GreenTech_03954_Ltd,85,Low
GreenTech_03955_Ltd,86,Low
GreenTech_03956_Ltd,77,Medium
GreenTech_03957_Ltd,77,Medium
GreenTech_03958_Ltd,91,Low
GreenTech_03959_Ltd,92,Low
GreenTech_03960_Ltd,70,Medium
GreenTech_03961_Ltd,73,Medium
GreenTech_03962_Ltd,91,Low
GreenTech_03963_Ltd,89,Low
GreenTech_03964_Ltd,51,High
GreenTech_03965_Ltd,57,High
GreenTech_03966_Ltd,76,Medium
GreenTech_03967_Ltd,71,Medium
GreenTech_03968_Ltd,86,Low
GreenTech_03969_Ltd,76,Medium
GreenTech_03970_Ltd,78,Medium
GreenTech_03971_Ltd,52,High
GreenTech_03972_Ltd,93,Low
GreenTech_03973_Ltd,62,High
GreenTech_03974_Ltd,94,Low
GreenTech_03975_Ltd,59,High
GreenTech_03976_Ltd,85,Low
GreenTech_03977_Ltd,58,High
GreenTech_03978_Ltd,76,Medium
GreenTech_03979_Ltd,83,Low
GreenTech_03980_Ltd,50,High
GreenTech_03981_Ltd,81,Low
GreenTech_03982_Ltd,74,Medium
GreenTech_03983_Ltd,78,Medium
GreenTech_03984_Ltd,56,High
GreenTech_03985_Ltd,52,High
GreenTech_03986_Ltd,69,Medium
GreenTech_03987_Ltd,69,Medium
GreenTech_03988_Ltd,79,Medium
GreenTech_03989_Ltd,84,Low
GreenTech_03990_Ltd,84,Low
GreenTech_03991_Ltd,88,Low
GreenTech_03992_Ltd,76,Medium
GreenTech_03993_Ltd,75,Medium
GreenTech_03994_Ltd,63,High
GreenTech_03995_Ltd,66,Medium
GreenTech_03996_Ltd,67,Medium
GreenTech_03997_Ltd,94,Low
GreenTech_03998_Ltd,78,Medium
GreenTech_03999_Ltd,69,Medium
GreenTech_04000_Ltd,76,Medium
GreenTech_04001_Ltd,67,Medium
GreenTech_04002_Ltd,53,High
GreenTech_04003_Ltd,50,High
GreenTech_04004_Ltd,50,High
GreenTech_04005_Ltd,75,Medium
GreenTech_04006_Ltd,94,Low
GreenTech_04007_Ltd,69,Medium
GreenTech_04008_Ltd,72,Medium
GreenTech_04009_Ltd,59,High
GreenTech_04010_Ltd,60,High
GreenTech_04011_Ltd,90,Low
GreenTech_04012_Ltd,90,Low
GreenTech_04013_Ltd,54,High
GreenTech_04014_Ltd,50,High
GreenTech_04015_Ltd,66,Medium
GreenTech_04016_Ltd,71,Medium
GreenTech_04017_Ltd,83,Low
GreenTech_04018_Ltd,94,Low
GreenTech_04019_Ltd,90,Low
GreenTech_04020_Ltd,78,Medium
GreenTech_04021_Ltd,53,High
GreenTech_04022_Ltd,54,High
GreenTech_04023_Ltd,60,High
GreenTech_04024_Ltd,70,Medium
GreenTech_04025_Ltd,84,Low
GreenTech_04026_Ltd,61,High
GreenTech_04027_Ltd,75,Medium
GreenTech_04028_Ltd,68,Medium
GreenTech_04029_Ltd,94,Low
GreenTech_04030_Ltd,56,High
GreenTech_04031_Ltd,56,High
GreenTech_04032_Ltd,75,Medium
GreenTech_04033_Ltd,89,Low
GreenTech_04034_Ltd,54,High
GreenTech_04035_Ltd,70,Medium
GreenTech_04036_Ltd,63,High
GreenTech_04037_Ltd,53,High
GreenTech_04038_Ltd,72,Medium
GreenTech_04039_Ltd,91,Low
GreenTech_04040_Ltd,69,Medium
GreenTech_04041_Ltd,64,High
GreenTech_04042_Ltd,94,Low
GreenTech_04043_Ltd,78,Medium
GreenTech_04044_Ltd,57,High
GreenTech_04045_Ltd,90,Low
GreenTech_04046_Ltd,68,Medium
GreenTech_04047_Ltd,88,Low
GreenTech_04048_Ltd,77,Medium
GreenTech_04049_Ltd,76,Medium
GreenTech_04050_Ltd,53,High
GreenTech_04051_Ltd,64,High
GreenTech_04052_Ltd,84,Low
GreenTech_04053_Ltd,86,Low
GreenTech_04054_Ltd,50,High
GreenTech_04055_Ltd,52,High
GreenTech_04056_Ltd,73,Medium
GreenTech_04057_Ltd,76,Medium
GreenTech_04058_Ltd,89,Low
GreenTech_04059_Ltd,85,Low
GreenTech_04060_Ltd,83,Low
GreenTech_04061_Ltd,78,Medium
GreenTech_04062_Ltd,73,Medium
GreenTech_04063_Ltd,73,Medium
GreenTech_04064_Ltd,91,Low
GreenTech_04065_Ltd,53,High
GreenTech_04066_Ltd,52,High
GreenTech_04067_Ltd,83,Low
GreenTech_04068_Ltd,72,Medium
GreenTech_04069_Ltd,72,Medium
GreenTech_04070_Ltd,94,Low
GreenTech_04071_Ltd,54,High
GreenTech_04072_Ltd,80,Medium
GreenTech_04073_Ltd,90,Low
GreenTech_04074_Ltd,55,High
GreenTech_04075_Ltd,86,Low
GreenTech_04076_Ltd,59,High
GreenTech_04077_Ltd,89,Low
GreenTech_04078_Ltd,56,High
GreenTech_04079_Ltd,88,Low
GreenTech_04080_Ltd,87,Low
GreenTech_04081_Ltd,70,Medium
GreenTech_04082_Ltd,69,Medium
GreenTech_04083_Ltd,52,High
GreenTech_04084_Ltd,71,Medium
GreenTech_04085_Ltd,53,High
GreenTech_04086_Ltd,77,Medium
GreenTech_04087_Ltd,61,High
GreenTech_04088_Ltd,87,Low
GreenTech_04089_Ltd,85,Low
GreenTech_04090_Ltd,90,Low
GreenTech_04091_Ltd,54,High
GreenTech_04092_Ltd,62,High
GreenTech_04093_Ltd,72,Medium
GreenTech_04094_Ltd,79,Medium
GreenTech_04095_Ltd,86,Low
GreenTech_04096_Ltd,74,Medium
GreenTech_04097_Ltd,76,Medium
GreenTech_04098_Ltd,63,High
GreenTech_04099_Ltd,85,Low
GreenTech_04100_Ltd,88,Low
GreenTech_04101_Ltd,65,High
GreenTech_04102_Ltd,71,Medium
GreenTech_04103_Ltd,70,Medium
GreenTech_04104_Ltd,70,Medium
GreenTech_04105_Ltd,57,High
GreenTech_04106_Ltd,65,High
GreenTech_04107_Ltd,80,Medium
GreenTech_04108_Ltd,91,Low
GreenTech_04109_Ltd,59,High
GreenTech_04110_Ltd,81,Low
GreenTech_04111_Ltd,83,Low
GreenTech_04112_Ltd,58,High
GreenTech_04113_Ltd,66,Medium
GreenTech_04114_Ltd,60,High
GreenTech_04115_Ltd,81,Low
GreenTech_04116_Ltd,59,High
GreenTech_04117_Ltd,71,Medium
GreenTech_04118_Ltd,66,Medium
GreenTech_04119_Ltd,53,High
GreenTech_04120_Ltd,74,Medium
GreenTech_04121_Ltd,70,Medium
GreenTech_04122_Ltd,86,Low
GreenTech_04123_Ltd,87,Low
GreenTech_04124_Ltd,50,High
GreenTech_04125_Ltd,74,Medium
GreenTech_04126_Ltd,85,Low
GreenTech_04127_Ltd,66,Medium
GreenTech_04128_Ltd,90,Low
GreenTech_04129_Ltd,73,Medium
GreenTech_04130_Ltd,51,High
GreenTech_04131_Ltd,89,Low
GreenTech_04132_Ltd,64,High
GreenTech_04133_Ltd,81,Low
GreenTech_04134_Ltd,88,Low
GreenTech_04135_Ltd,55,High
GreenTech_04136_Ltd,50,High
GreenTech_04137_Ltd,72,Medium
GreenTech_04138_Ltd,88,Low
GreenTech_04139_Ltd,66,Medium
GreenTech_04140_Ltd,83,Low
GreenTech_04141_Ltd,90,Low
GreenTech_04142_Ltd,78,Medium
GreenTech_04143_Ltd,58,High
GreenTech_04144_Ltd,62,High
GreenTech_04145_Ltd,55,High
GreenTech_04146_Ltd,55,High
GreenTech_04147_Ltd,69,Medium
GreenTech_04148_Ltd,52,High
GreenTech_04149_Ltd,66,Medium
GreenTech_04150_Ltd,61,High
GreenTech_04151_Ltd,94,Low
GreenTech_04152_Ltd,50,High
GreenTech_04153_Ltd,66,Medium
GreenTech_04154_Ltd,52,High
GreenTech_04155_Ltd,75,Medium
GreenTech_04156_Ltd,64,High
GreenTech_04157_Ltd,85,Low
GreenTech_04158_Ltd,81,Low
GreenTech_04159_Ltd,81,Low
GreenTech_04160_Ltd,53,High
GreenTech_04161_Ltd,67,Medium
GreenTech_04162_Ltd,68,Medium
GreenTech_04163_Ltd,92,Low
GreenTech_04164_Ltd,84,Low
GreenTech_04165_Ltd,89,Low
GreenTech_04166_Ltd,63,High
GreenTech_04167_Ltd,82,Low
GreenTech_04168_Ltd,63,High
GreenTech_04169_Ltd,83,Low
GreenTech_04170_Ltd,53,High
GreenTech_04171_Ltd,73,Medium
GreenTech_04172_Ltd,78,Medium
GreenTech_04173_Ltd,68,Medium
GreenTech_04174_Ltd,55,High
GreenTech_04175_Ltd,82,Low
GreenTech_04176_Ltd,89,Low
GreenTech_04177_Ltd,68,Medium
GreenTech_04178_Ltd,50,High
