Project_ID,ROI_Percentage
P010856,7.89
P010857,9.48
P010858,15.07
P010859,6.1
P010860,12.4
P010861,15.03
P010862,16.5
P010863,7.29
P010864,7.96
P010865,17.67
P010866,13.36
P010867,5.98
P010868,12.97
P010869,4.44
P010870,8.31
P010871,8.89
P010872,5.37
P010873,7.96
P010874,16.75
P010875,14.46
P010876,14.37
P010877,8.51
P010878,7.71
P010879,11.84
P010880,14.36
P010881,8.72
P010882,7.39
P010883,14.68
P010884,7.84
P010885,14.37
P010886,12.58
P010887,14.31
P010888,8.47
P010889,4.74
P010890,8.73
P010891,12.86
P010892,16.37
P010893,13.34
P010894,6.9
P010895,17.91
P010896,9.63
P010897,15.67
P010898,7.99
P010899,5.46
P010900,14.02
P010901,16.54
P010902,15.11
P010903,5.85
P010904,9.51
P010905,15.62
P010906,14.81
P010907,7.07
P010908,10.24
P010909,5.32
P010910,11.36
P010911,6.73
P010912,9.55
P010913,16.35
P010914,8.99
P010915,15.15
P010916,6.63
P010917,4.0
P010918,7.32
P010919,17.23
P010920,17.62
P010921,17.3
P010922,7.7
P010923,14.03
P010924,11.39
P010925,16.85
P010926,12.23
P010927,12.27
P010928,12.12
P010929,10.15
P010930,16.6
P010931,17.17
P010932,15.55
P010933,9.48
P010934,6.83
P010935,9.14
P010936,14.84
P010937,6.2
P010938,17.15
P010939,15.56
P010940,16.06
P010941,8.28
P010942,15.39
P010943,17.53
P010944,7.47
P010945,11.1
P010946,14.25
P010947,7.19
P010948,6.9
P010949,10.28
P010950,5.05
P010951,14.75
P010952,7.99
P010953,13.22
P010954,11.27
P010955,15.28
P010956,5.39
P010957,4.87
P010958,16.69
P010959,9.58
P010960,11.57
P010961,7.28
P010962,5.01
P010963,4.53
P010964,11.8
P010965,4.5
P010966,5.25
P010967,5.44
P010968,11.71
P010969,6.67
P010970,5.37
P010971,16.54
P010972,4.79
P010973,17.85
P010974,15.22
P010975,16.9
P010976,4.12
P010977,12.86
P010978,10.05
P010979,13.25
P010980,8.09
P010981,17.36
P010982,6.93
P010983,4.44
P010984,16.18
P010985,15.99
P010986,17.19
P010987,5.26
P010988,14.22
P010989,15.33
P010990,14.48
P010991,4.06
P010992,8.71
P010993,9.79
P010994,16.29
P010995,14.66
P010996,16.28
P010997,15.62
P010998,8.26
P010999,13.87
P011000,12.18
P011001,12.6
P011002,11.11
P011003,15.2
P011004,7.21
P011005,5.28
P011006,16.87
P011007,8.93
P011008,4.21
P011009,4.57
P011010,10.97
P011011,5.57
P011012,4.86
P011013,4.38
P011014,9.97
P011015,11.02
P011016,4.42
P011017,11.08
P011018,17.37
P011019,11.24
P011020,15.99
P011021,9.32
P011022,4.35
P011023,13.43
P011024,4.36
P011025,8.11
P011026,16.95
P011027,4.4
P011028,9.86
P011029,11.89
P011030,11.18
P011031,7.76
P011032,4.73
P011033,17.6
P011034,5.19
P011035,6.56
P011036,9.14
P011037,4.6
P011038,14.72
P011039,4.11
P011040,8.99
P011041,7.18
P011042,10.28
P011043,13.65
P011044,15.27
P011045,15.14
P011046,4.66
P011047,8.92
P011048,11.25
P011049,6.37
P011050,15.27
P011051,5.72
P011052,17.28
P011053,5.24
P011054,7.72
P011055,17.57
P011056,9.44
P011057,5.64
P011058,10.08
P011059,16.75
P011060,12.73
P011061,15.79
P011062,13.47
P011063,4.7
P011064,14.67
P011065,14.23
P011066,4.35
P011067,4.39
P011068,6.75
P011069,11.7
P011070,5.68
P011071,10.21
P011072,10.68
P011073,6.52
P011074,10.16
P011075,6.32
P011076,11.14
P011077,4.69
P011078,4.62
P011079,11.82
P011080,8.49
P011081,10.12
P011082,7.49
P011083,13.35
P011084,15.22
P011085,16.09
P011086,12.15
P011087,13.91
P011088,5.55
P011089,9.79
P011090,10.62
P011091,11.06
P011092,9.92
P011093,16.09
P011094,6.03
P011095,16.54
P011096,9.33
P011097,10.57
P011098,17.81
P011099,15.21
P011100,4.73
P011101,6.32
P011102,4.57
P011103,13.87
P011104,16.64
P011105,6.16
P011106,6.67
P011107,12.58
P011108,12.14
P011109,11.87
P011110,11.33
P011111,5.85
P011112,15.67
P011113,15.33
P011114,16.65
P011115,4.99
P011116,9.61
P011117,16.13
P011118,11.51
P011119,15.57
P011120,15.45
P011121,16.94
P011122,12.35
P011123,11.37
P011124,15.08
P011125,17.14
P011126,15.21
P011127,7.84
P011128,14.63
P011129,9.04
P011130,8.19
P011131,4.9
P011132,5.32
P011133,14.36
P011134,16.19
P011135,8.59
P011136,9.6
P011137,17.57
P011138,8.29
P011139,11.76
P011140,5.71
P011141,14.47
P011142,4.62
P011143,17.15
P011144,8.17
P011145,9.8
P011146,9.46
P011147,7.98
P011148,11.2
P011149,15.06
P011150,8.91
P011151,16.27
P011152,4.29
P011153,7.45
P011154,15.32
P011155,14.64
P011156,14.82
P011157,13.14
P011158,4.15
P011159,11.6
P011160,12.74
P011161,8.83
P011162,12.6
P011163,7.39
P011164,7.17
P011165,6.9
P011166,17.26
P011167,15.19
P011168,14.68
P011169,15.03
P011170,4.81
P011171,6.81
P011172,12.96
P011173,14.25
P011174,11.84
P011175,5.8
P011176,8.88
P011177,9.51
P011178,10.82
P011179,16.08
P011180,14.14
P011181,6.76
P011182,8.3
P011183,9.67
P011184,6.53
P011185,6.49
P011186,16.14
P011187,7.64
P011188,16.48
P011189,6.76
P011190,5.54
P011191,14.21
P011192,16.94
P011193,9.64
P011194,8.21
P011195,14.14
P011196,10.41
P011197,13.86
P011198,7.97
P011199,17.28
P011200,16.5
P011201,7.42
P011202,11.7
P011203,8.74
P011204,12.09
P011205,5.31
P011206,5.73
P011207,13.58
P011208,5.11
P011209,4.24
P011210,12.58
P011211,15.56
P011212,6.0
P011213,12.8
P011214,16.43
P011215,10.44
P011216,7.25
P011217,8.96
P011218,5.19
P011219,5.08
P011220,11.95
P011221,13.29
P011222,15.35
P011223,5.04
P011224,14.37
P011225,11.1
P011226,17.02
P011227,14.09
P011228,16.26
P011229,13.34
P011230,15.04
P011231,4.9
P011232,16.12
P011233,5.56
P011234,4.86
P011235,11.95
P011236,16.28
P011237,7.92
P011238,10.82
P011239,13.33
P011240,14.74
P011241,12.61
P011242,5.67
P011243,13.75
P011244,13.7
P011245,11.04
P011246,4.07
P011247,7.49
P011248,8.04
P011249,5.8
P011250,16.39
P011251,15.01
P011252,15.3
P011253,14.44
P011254,17.65
P011255,14.08
P011256,13.97
P011257,13.57
P011258,7.04
P011259,9.75
P011260,7.87
P011261,5.75
P011262,14.06
P011263,12.39
P011264,15.52
P011265,13.29
P011266,14.92
P011267,16.64
P011268,15.44
P011269,17.47
P011270,15.46
P011271,13.93
P011272,6.94
P011273,4.22
P011274,17.01
P011275,5.05
P011276,7.91
P011277,16.37
P011278,16.88
P011279,10.07
P011280,16.66
P011281,14.73
P011282,15.02
P011283,7.97
P011284,12.66
P011285,6.4
P011286,8.62
P011287,9.52
P011288,13.21
P011289,17.59
P011290,4.41
P011291,5.56
P011292,16.07
P011293,16.99
P011294,12.71
P011295,17.79
P011296,14.41
P011297,5.48
P011298,4.47
P011299,8.18
P011300,11.98
P011301,5.32
P011302,14.13
P011303,7.8
P011304,15.24
P011305,5.44
P011306,15.99
P011307,12.29
P011308,16.7
P011309,11.34
P011310,6.5
P011311,5.33
P011312,6.89
P011313,15.44
P011314,5.96
P011315,17.11
P011316,6.96
P011317,4.07
P011318,13.3
P011319,7.48
P011320,12.16
P011321,4.78
P011322,15.39
P011323,11.94
P011324,15.68
P011325,5.33
P011326,13.99
P011327,15.9
P011328,12.88
P011329,17.3
P011330,12.76
P011331,15.85
P011332,8.09
P011333,14.19
P011334,5.64
P011335,10.55
P011336,13.05
P011337,15.56
P011338,6.19
P011339,16.37
P011340,9.32
P011341,6.37
P011342,5.39
P011343,11.18
P011344,15.37
P011345,4.04
P011346,12.02
P011347,17.77
P011348,6.45
P011349,9.27
P011350,14.39
P011351,7.63
P011352,14.61
P011353,15.08
P011354,16.31
P011355,9.11
P011356,17.58
P011357,12.4
P011358,4.69
P011359,15.53
P011360,7.18
P011361,9.71
P011362,4.04
P011363,6.96
P011364,7.96
P011365,4.07
P011366,10.99
P011367,14.32
P011368,15.5
P011369,14.39
P011370,4.92
P011371,5.54
P011372,5.47
P011373,11.19
P011374,11.27
P011375,5.86
P011376,10.66
P011377,9.52
P011378,6.91
P011379,13.38
P011380,4.08
P011381,4.81
P011382,14.51
P011383,17.66
P011384,5.54
P011385,11.58
P011386,13.64
P011387,11.62
P011388,8.68
P011389,10.96
P011390,17.2
P011391,11.97
P011392,13.42
P011393,4.25
P011394,10.24
P011395,17.18
P011396,11.38
P011397,6.42
P011398,10.44
P011399,6.36
P011400,16.58
P011401,11.03
P011402,9.12
P011403,16.11
P011404,7.85
P011405,17.44
P011406,6.99
P011407,12.37
P011408,13.95
P011409,14.42
P011410,8.74
P011411,10.61
P011412,16.6
P011413,14.0
P011414,9.01
P011415,11.19
P011416,11.76
P011417,12.06
P011418,13.39
P011419,17.18
P011420,8.04
P011421,6.15
P011422,4.96
P011423,9.0
P011424,12.59
P011425,11.85
P011426,4.22
P011427,14.58
P011428,14.49
P011429,6.38
P011430,4.69
P011431,10.66
P011432,16.07
P011433,12.32
P011434,5.95
P011435,13.3
P011436,7.82
P011437,13.22
P011438,4.05
P011439,7.52
P011440,4.62
P011441,16.03
P011442,15.94
P011443,14.29
P011444,12.78
P011445,9.98
P011446,13.91
P011447,12.47
P011448,12.59
P011449,17.64
P011450,10.88
P011451,15.4
P011452,15.17
P011453,7.58
P011454,11.67
P011455,14.29
P011456,9.19
P011457,6.35
P011458,11.44
P011459,5.42
P011460,4.36
P011461,17.21
P011462,17.43
P011463,17.2
P011464,14.23
P011465,10.18
P011466,10.27
P011467,9.09
P011468,14.48
P011469,6.37
P011470,15.3
P011471,17.39
P011472,12.08
P011473,16.02
P011474,10.9
P011475,10.17
P011476,8.82
P011477,15.32
P011478,7.68
P011479,6.25
P011480,10.41
P011481,10.18
P011482,8.24
P011483,7.89
P011484,11.05
P011485,11.89
P011486,9.11
P011487,16.51
P011488,17.16
P011489,5.33
P011490,14.6
P011491,17.93
P011492,15.86
P011493,9.32
P011494,9.33
P011495,14.24
P011496,9.73
P011497,14.48
P011498,10.8
P011499,11.63
P011500,15.9
P011501,5.16
P011502,15.06
P011503,6.31
P011504,9.54
P011505,17.03
P011506,10.12
P011507,11.35
P011508,8.64
P011509,14.38
P011510,16.5
P011511,7.11
P011512,12.17
P011513,6.88
P011514,15.67
P011515,12.27
P011516,12.67
P011517,16.24
P011518,10.0
P011519,17.93
P011520,11.5
P011521,7.73
P011522,11.77
P011523,6.27
P011524,14.15
P011525,11.44
P011526,15.37
P011527,11.09
P011528,8.39
P011529,4.39
P011530,13.55
P011531,13.74
P011532,16.38
P011533,17.98
P011534,12.73
P011535,17.69
P011536,11.33
P011537,7.59
P011538,11.0
P011539,13.7
P011540,13.98
P011541,5.12
P011542,8.13
P011543,17.61
P011544,4.96
P011545,17.45
P011546,13.9
P011547,15.65
P011548,10.88
P011549,4.39
P011550,14.93
P011551,9.37
P011552,15.13
P011553,4.6
P011554,8.1
P011555,9.04
P011556,9.5
P011557,9.7
P011558,8.9
P011559,4.44
P011560,17.88
P011561,17.52
P011562,11.7
P011563,15.5
P011564,7.75
P011565,15.73
P011566,4.91
P011567,7.22
P011568,17.52
P011569,7.06
P011570,12.57
P011571,14.59
P011572,4.64
P011573,15.24
P011574,17.52
P011575,13.87
P011576,16.32
P011577,16.72
P011578,12.71
P011579,11.14
P011580,4.66
P011581,12.58
P011582,10.44
P011583,5.5
P011584,8.87
P011585,14.77
P011586,14.91
P011587,6.95
P011588,10.96
P011589,5.53
P011590,7.32
P011591,14.08
P011592,10.72
P011593,9.85
P011594,14.44
P011595,10.37
P011596,8.69
P011597,12.75
P011598,13.32
P011599,10.69
P011600,16.45
P011601,16.75
P011602,14.41
P011603,12.49
P011604,11.57
P011605,4.34
P011606,16.11
P011607,11.25
P011608,4.06
P011609,16.92
P011610,6.63
P011611,6.52
P011612,12.52
P011613,6.39
P011614,9.99
P011615,14.06
P011616,8.22
P011617,8.81
P011618,8.14
P011619,4.21
P011620,9.79
P011621,12.95
P011622,10.65
P011623,12.11
P011624,15.62
P011625,16.84
P011626,10.5
P011627,11.37
P011628,7.83
P011629,8.48
P011630,16.85
P011631,5.46
P011632,9.07
P011633,8.53
P011634,10.15
P011635,17.36
P011636,13.83
P011637,4.48
P011638,13.59
P011639,6.37
P011640,7.39
P011641,5.36
P011642,4.97
P011643,7.53
P011644,10.79
P011645,16.69
P011646,10.2
P011647,17.53
P011648,6.2
P011649,9.99
P011650,4.88
P011651,14.35
P011652,4.27
P011653,6.4
P011654,10.24
P011655,8.35
P011656,9.35
P011657,15.42
P011658,14.1
P011659,11.23
P011660,7.74
P011661,17.4
P011662,14.26
P011663,8.75
P011664,10.5
P011665,17.74
P011666,16.71
P011667,15.33
P011668,4.14
P011669,17.69
P011670,11.47
P011671,13.44
P011672,12.82
P011673,4.53
P011674,9.83
P011675,13.21
P011676,8.6
P011677,13.73
P011678,8.45
P011679,5.6
P011680,10.58
P011681,15.6
P011682,12.69
P011683,9.72
P011684,15.53
P011685,6.1
P011686,8.73
P011687,10.12
P011688,7.99
P011689,17.32
P011690,7.02
P011691,8.88
P011692,4.98
P011693,8.57
P011694,11.78
P011695,9.46
P011696,4.5
P011697,7.4
P011698,12.09
P011699,14.59
P011700,12.5
P011701,11.2
P011702,4.74
P011703,7.78
P011704,5.12
P011705,7.49
P011706,17.26
P011707,15.53
P011708,12.25
P011709,9.71
P011710,6.84
P011711,6.91
P011712,8.7
P011713,5.33
P011714,10.06
P011715,6.75
P011716,6.69
P011717,11.54
P011718,8.63
P011719,8.57
P011720,4.41
P011721,9.3
P011722,11.23
P011723,14.13
P011724,4.8
P011725,12.0
P011726,8.53
P011727,15.3
P011728,10.39
P011729,10.4
P011730,4.35
P011731,10.59
P011732,9.73
P011733,15.66
P011734,14.98
P011735,12.0
P011736,15.37
P011737,14.27
P011738,9.96
P011739,4.53
P011740,13.62
P011741,5.33
P011742,9.92
P011743,8.07
P011744,10.3
P011745,12.37
P011746,4.94
P011747,14.76
P011748,11.73
P011749,5.95
P011750,12.59
P011751,14.51
P011752,15.06
P011753,8.6
P011754,6.21
P011755,7.23
P011756,5.35
P011757,17.2
P011758,7.86
P011759,8.62
P011760,9.3
P011761,11.72
P011762,8.27
P011763,16.42
P011764,10.75
P011765,15.5
P011766,6.31
P011767,10.11
P011768,10.67
P011769,13.69
P011770,16.97
P011771,8.18
P011772,15.0
P011773,6.91
P011774,6.99
P011775,8.04
P011776,15.89
P011777,4.47
P011778,5.44
P011779,10.98
P011780,14.03
P011781,5.36
P011782,8.77
P011783,16.33
P011784,16.77
P011785,10.67
P011786,15.43
P011787,13.15
P011788,15.17
P011789,9.27
P011790,10.62
P011791,4.71
P011792,11.93
P011793,17.49
P011794,6.3
P011795,4.22
P011796,14.4
P011797,11.24
P011798,17.79
P011799,10.93
P011800,5.75
P011801,4.94
P011802,10.18
P011803,6.78
P011804,5.9
P011805,13.24
P011806,13.34
P011807,12.6
P011808,4.32
P011809,4.2
P011810,5.16
P011811,16.26
P011812,8.85
P011813,4.97
P011814,17.94
P011815,5.64
P011816,14.5
P011817,12.7
P011818,9.48
P011819,8.18
P011820,16.05
P011821,9.12
P011822,11.05
P011823,11.14
P011824,16.97
P011825,13.72
P011826,14.98
P011827,6.68
P011828,9.4
P011829,16.51
P011830,8.21
P011831,11.16
P011832,11.11
P011833,6.23
P011834,8.08
P011835,6.55
P011836,6.79
P011837,8.62
P011838,10.89
P011839,15.09
P011840,17.46
P011841,8.54
P011842,10.68
P011843,6.17
P011844,15.26
P011845,16.6
P011846,15.33
P011847,5.79
P011848,15.42
P011849,5.9
P011850,4.96
P011851,12.52
P011852,17.95
P011853,17.95
P011854,8.96
P011855,14.56
P011856,10.08
P011857,6.41
P011858,4.07
P011859,8.54
P011860,12.67
P011861,4.5
P011862,15.13
P011863,6.15
P011864,14.76
P011865,16.99
P011866,11.06
P011867,4.43
P011868,16.73
P011869,4.16
P011870,11.03
P011871,14.97
P011872,5.88
P011873,14.75
P011874,11.7
P011875,17.99
P011876,4.09
P011877,5.44
P011878,17.53
P011879,11.98
P011880,14.89
P011881,16.97
P011882,5.27
P011883,9.37
P011884,16.43
P011885,8.0
P011886,17.2
P011887,4.33
P011888,16.33
P011889,8.0
P011890,9.96
P011891,6.28
P011892,6.73
P011893,5.99
P011894,5.53
P011895,17.53
P011896,11.65
P011897,13.13
P011898,7.83
P011899,9.92
P011900,7.28
P011901,14.0
P011902,12.51
P011903,11.62
P011904,16.42
P011905,10.82
P011906,13.88
P011907,9.96
P011908,17.6
P011909,8.8
P011910,11.38
P011911,7.32
P011912,14.65
P011913,17.84
P011914,7.93
P011915,11.58
P011916,14.76
P011917,17.64
P011918,5.54
P011919,15.02
P011920,15.63
P011921,11.46
P011922,13.58
P011923,9.9
P011924,16.13
P011925,8.95
P011926,17.24
P011927,7.62
P011928,6.86
P011929,13.25
P011930,14.31
P011931,7.33
P011932,14.4
P011933,12.45
P011934,9.16
P011935,4.36
P011936,13.26
P011937,5.15
P011938,8.01
P011939,8.38
P011940,10.16
P011941,8.65
P011942,17.64
P011943,17.84
P011944,16.08
P011945,12.32
P011946,13.89
P011947,5.7
P011948,17.83
P011949,8.36
P011950,6.57
P011951,12.09
P011952,17.01
P011953,8.0
P011954,8.46
P011955,7.66
P011956,4.94
P011957,14.59
P011958,8.78
P011959,15.51
P011960,17.75
P011961,13.92
P011962,8.39
P011963,12.34
P011964,10.74
P011965,7.36
P011966,12.91
P011967,13.72
P011968,13.46
P011969,11.7
P011970,12.21
P011971,16.6
P011972,13.97
P011973,13.46
P011974,15.19
P011975,16.1
P011976,13.66
P011977,15.56
P011978,15.28
P011979,6.15
P011980,13.15
P011981,4.57
P011982,11.59
P011983,17.33
P011984,8.84
P011985,13.05
P011986,15.76
P011987,4.42
P011988,4.28
P011989,7.76
P011990,6.45
P011991,16.98
P011992,17.54
P011993,6.66
P011994,6.25
P011995,8.36
P011996,5.0
P011997,13.97
P011998,15.48
P011999,17.0
P012000,16.35
P012001,14.47
P012002,13.24
P012003,9.97
P012004,17.2
P012005,13.95
P012006,14.79
P012007,10.86
P012008,15.95
P012009,5.47
P012010,11.7
P012011,14.97
P012012,14.0
P012013,4.2
P012014,14.94
P012015,8.19
P012016,14.05
P012017,16.33
P012018,15.5
P012019,10.05
P012020,16.02
P012021,14.97
P012022,11.14
P012023,16.47
P012024,7.11
P012025,10.57
P012026,12.55
P012027,11.74
P012028,5.29
P012029,10.13
P012030,16.46
P012031,16.38
P012032,15.02
P012033,4.04
P012034,10.97
P012035,14.53
P012036,8.09
P012037,11.23
P012038,4.78
P012039,5.45
P012040,7.98
P012041,7.37
P012042,16.72
P012043,6.8
P012044,14.63
P012045,11.57
P012046,17.18
P012047,5.52
P012048,13.04
P012049,13.21
P012050,11.39
P012051,11.12
P012052,4.49
P012053,10.73
P012054,5.42
P012055,7.22
P012056,6.58
P012057,13.62
P012058,9.17
P012059,9.3
P012060,10.1
P012061,4.01
P012062,12.2
P012063,17.83
P012064,14.81
P012065,6.74
P012066,10.74
P012067,5.18
P012068,13.8
P012069,6.58
P012070,14.34
P012071,5.62
P012072,4.06
P012073,4.44
P012074,15.31
P012075,14.34
P012076,12.61
P012077,15.44
P012078,9.81
P012079,8.67
P012080,17.33
P012081,11.42
P012082,11.65
P012083,14.25
P012084,10.07
P012085,10.65
P012086,13.32
P012087,9.81
P012088,9.63
P012089,9.3
P012090,16.81
P012091,6.13
P012092,8.62
P012093,15.44
P012094,10.76
P012095,10.82
P012096,17.84
P012097,15.78
P012098,7.24
P012099,9.02
P012100,7.31
P012101,16.24
P012102,15.23
P012103,7.52
P012104,14.47
P012105,5.68
P012106,12.54
P012107,5.02
P012108,10.17
P012109,12.11
P012110,11.92
P012111,17.11
P012112,17.29
P012113,14.8
P012114,15.02
P012115,11.73
P012116,10.18
P012117,5.8
P012118,5.15
P012119,12.5
P012120,5.7
P012121,9.49
P012122,7.08
P012123,6.24
P012124,9.37
P012125,12.83
P012126,9.26
P012127,9.12
P012128,17.34
P012129,5.27
P012130,5.5
P012131,8.78
P012132,17.77
P012133,9.69
P012134,7.83
P012135,6.38
P012136,11.15
P012137,11.58
P012138,12.66
P012139,8.94
P012140,17.17
P012141,17.88
P012142,13.12
P012143,17.99
P012144,10.94
P012145,7.73
P012146,5.53
P012147,10.49
P012148,8.7
P012149,4.23
P012150,9.0
P012151,7.52
P012152,10.41
P012153,4.1
P012154,14.54
P012155,5.32
P012156,12.52
P012157,12.52
P012158,4.28
P012159,8.91
P012160,12.92
P012161,6.46
P012162,13.0
P012163,7.36
P012164,4.25
P012165,17.94
P012166,5.56
P012167,17.78
P012168,13.65
P012169,8.23
P012170,4.56
P012171,9.24
P012172,14.82
P012173,12.31
P012174,7.88
P012175,13.96
P012176,15.71
P012177,14.37
P012178,4.99
P012179,11.2
P012180,17.71
P012181,17.58
P012182,13.0
P012183,9.53
P012184,17.99
P012185,11.8
P012186,11.58
P012187,17.94
P012188,10.16
P012189,7.36
P012190,10.21
P012191,13.56
P012192,17.8
P012193,17.2
P012194,5.91
P012195,17.07
P012196,8.73
P012197,4.29
P012198,12.87
P012199,5.65
P012200,7.46
P012201,15.48
P012202,15.33
P012203,13.45
P012204,12.89
P012205,5.56
P012206,17.97
P012207,16.04
P012208,7.66
P012209,7.29
P012210,9.91
P012211,14.78
P012212,4.82
P012213,17.51
P012214,16.02
P012215,12.0
P012216,10.44
P012217,7.94
P012218,15.52
P012219,17.42
P012220,5.36
P012221,10.38
P012222,14.6
P012223,4.71
P012224,12.64
P012225,10.12
P012226,5.12
P012227,16.53
P012228,14.6
P012229,11.25
P012230,16.91
P012231,9.91
P012232,12.49
P012233,6.73
P012234,15.64
P012235,16.28
P012236,14.9
P012237,4.22
P012238,9.86
P012239,11.79
P012240,17.58
P012241,8.4
P012242,13.56
P012243,11.76
P012244,12.36
P012245,4.7
P012246,13.92
P012247,6.4
P012248,10.78
P012249,6.1
P012250,14.01
P012251,15.01
P012252,6.09
P012253,11.87
P012254,11.65
P012255,10.66
P012256,7.53
P012257,17.24
P012258,8.57
P012259,12.84
P012260,17.7
P012261,10.21
P012262,11.34
P012263,15.75
P012264,13.49
P012265,10.54
P012266,9.73
P012267,12.53
P012268,12.49
P012269,14.73
P012270,5.1
P012271,5.42
P012272,14.08
P012273,12.11
P012274,9.87
P012275,7.19
P012276,7.57
P012277,9.26
P012278,14.7
P012279,17.14
P012280,10.22
P012281,9.55
P012282,17.12
P012283,11.26
P012284,5.04
P012285,15.68
P012286,5.39
P012287,16.91
P012288,11.95
P012289,17.83
P012290,8.93
P012291,11.62
P012292,13.11
P012293,7.47
P012294,5.46
P012295,13.34
P012296,8.3
P012297,12.49
P012298,13.47
P012299,9.22
P012300,12.49
P012301,8.39
P012302,17.39
P012303,5.95
P012304,12.18
P012305,16.84
P012306,6.58
P012307,17.98
P012308,6.63
P012309,6.55
P012310,17.18
P012311,9.62
P012312,16.12
P012313,5.27
P012314,17.05
P012315,10.42
P012316,9.94
P012317,11.48
P012318,17.63
P012319,4.62
P012320,9.28
P012321,5.32
P012322,10.82
P012323,10.37
P012324,13.93
P012325,12.82
P012326,6.18
P012327,11.64
P012328,9.51
P012329,17.74
P012330,11.22
P012331,8.21
P012332,12.51
P012333,15.62
P012334,4.32
P012335,16.47
P012336,7.27
P012337,11.55
P012338,7.45
P012339,5.77
P012340,10.98
P012341,17.77
P012342,11.56
P012343,6.55
P012344,6.73
P012345,11.51
P012346,10.4
P012347,15.72
P012348,5.54
P012349,13.75
P012350,13.05
P012351,4.26
P012352,12.05
P012353,17.73
P012354,9.77
P012355,14.3
P012356,14.88
P012357,9.43
P012358,4.5
P012359,7.7
P012360,5.49
P012361,7.11
P012362,17.85
P012363,10.21
P012364,8.46
P012365,5.7
P012366,7.54
P012367,14.72
P012368,10.14
P012369,10.34
P012370,5.59
P012371,7.1
P012372,15.94
P012373,13.43
P012374,15.99
P012375,13.93
P012376,5.02
P012377,14.06
P012378,6.63
P012379,15.95
P012380,15.68
P012381,11.58
P012382,4.06
P012383,15.32
P012384,11.72
P012385,6.49
P012386,13.39
P012387,14.34
P012388,17.16
P012389,14.14
P012390,8.87
P012391,5.39
P012392,8.06
P012393,7.41
P012394,8.07
P012395,16.99
P012396,16.27
P012397,14.88
P012398,10.6
P012399,4.64
P012400,17.09
P012401,15.78
P012402,14.53
P012403,12.21
P012404,7.06
P012405,10.91
P012406,16.38
P012407,16.75
P012408,10.9
P012409,12.14
P012410,8.57
P012411,8.64
P012412,13.47
P012413,5.61
P012414,6.78
P012415,17.03
P012416,12.55
P012417,8.6
P012418,17.52
P012419,16.4
P012420,14.05
P012421,12.96
P012422,15.47
P012423,15.91
P012424,8.48
P012425,7.23
P012426,13.31
P012427,10.04
P012428,6.48
P012429,4.91
P012430,4.68
P012431,15.89
P012432,15.24
P012433,7.67
P012434,17.91
P012435,12.97
P012436,11.2
P012437,10.92
P012438,13.18
P012439,11.23
P012440,11.08
P012441,5.78
P012442,7.26
P012443,15.57
P012444,14.48
P012445,7.48
P012446,13.58
P012447,11.21
P012448,7.74
